user,day,risk_score,insider,projected_risk_7d,risk_score_drift
MBG3183,152.0,1.81419,0.0,2.136139,1.81419
MBG3183,153.0,1.2626143,0.0,0.9690226,1.2626143
MBG3183,154.0,2.053559,0.0,1.5200145,2.053559
MBG3183,157.0,1.1402321,0.0,0.6625951,1.1402321
MBG3183,158.0,1.6151985,0.0,1.0944763,1.6151985
MBG3183,159.0,1.0744563,0.0,0.7147056,1.0744563
MBG3183,160.0,2.8996682,0.0,2.440393,2.8996682
MBG3183,161.0,1.8861742,0.0,2.2245839,1.8861742
MBG3183,164.0,2.1830692,0.0,3.4993184,2.1830692
MBG3183,165.0,1.5719835,0.0,2.1705928,1.5719835
MBG3183,166.0,1.3081294,0.0,1.3003839,1.3081294
MBG3183,167.0,1.3096222,0.0,-0.046229955,1.3096222
MBG3183,168.0,1.5834088,0.0,0.7823263,1.5834088
MBG3183,171.0,1.4109105,0.0,0.75969857,1.4109105
MBG3183,172.0,1.8197758,0.0,1.88265,1.8197758
MBG3183,173.0,1.3574954,0.0,1.7658273,1.3574954
MBG3183,174.0,2.9960203,0.0,3.128606,2.9960203
MBG3183,175.0,1.4920702,0.0,2.51159,1.4920702
MBG3183,178.0,1.700728,0.0,2.1081226,1.700728
MBG3183,179.0,1.8958813,0.0,1.7761128,1.8958813
MBG3183,180.0,1.4471995,0.0,1.2776542,1.4471995
MBG3183,181.0,3.0706778,0.0,2.0068223,3.0706778
MBG3183,182.0,2.556141,0.0,3.8005774,2.556141
MBG3183,186.0,1.5582324,0.0,1.6338,1.5582324
MBG3183,187.0,1.26719,0.0,0.51144284,1.26719
MBG3183,188.0,1.5683451,0.0,-0.4011292,1.5683451
MBG3183,189.0,1.8807783,0.0,0.54620636,1.8807783
MBG3183,192.0,1.6940744,0.0,2.1367104,1.6940744
MBG3183,193.0,0.9192054,0.0,1.0629381,0.9192054
MBG3183,194.0,2.1926985,0.0,1.9251674,2.1926985
MBG3183,195.0,1.3448137,0.0,1.3442869,1.3448137
MBG3183,196.0,1.5057236,0.0,1.1407536,1.5057236
MBG3183,199.0,1.3194556,0.0,1.1940277,1.3194556
MBG3183,200.0,1.3470657,0.0,1.2765372,1.3470657
MBG3183,201.0,1.2774088,0.0,0.61806595,1.2774088
MBG3183,202.0,1.6306993,0.0,1.4831935,1.6306993
MBG3183,203.0,2.18596,0.0,2.249181,2.18596
MBG3183,206.0,2.1020205,0.0,3.2039278,2.1020205
MBG3183,207.0,1.1480299,0.0,1.9098648,1.1480299
MBG3183,208.0,1.5241174,0.0,1.5260172,1.5241174
MBG3183,209.0,1.6294566,0.0,1.1031557,1.6294566
MBG3183,210.0,1.2765499,0.0,0.40773618,1.2765499
MBG3183,213.0,0.94896156,0.0,0.12873659,0.94896156
MBG3183,214.0,1.9223956,0.0,1.6890168,1.9223956
MBG3183,215.0,1.4132984,0.0,1.4152954,1.4132984
MBG3183,216.0,1.4602884,0.0,1.5005229,1.4602884
MBG3183,217.0,2.7630847,0.0,3.2053308,2.7630847
MBG3183,220.0,1.5725865,0.0,2.6320672,1.5725865
MBG3183,221.0,1.1118338,0.0,0.98297906,1.1118338
MBG3183,222.0,1.7211533,0.0,1.2741024,1.7211533
MBG3183,223.0,3.0311463,0.0,2.325717,3.0311463
MBG3183,224.0,1.5039389,0.0,1.2233975,1.5039389
MBG3183,227.0,1.6548679,0.0,2.210204,1.6548679
MBG3183,228.0,0.92870075,0.0,0.8807955,0.92870075
MBG3183,229.0,2.9209359,0.0,1.7500019,2.9209359
MBG3183,230.0,1.6781882,0.0,1.1994162,1.6781882
MBG3183,231.0,1.2589308,0.0,1.8890929,1.2589308
MBG3183,234.0,2.9169867,0.0,3.731813,2.9169867
MBG3183,235.0,1.35654,0.0,2.4090137,1.35654
MBG3183,236.0,1.9411962,0.0,1.570339,1.9411962
MBG3183,237.0,2.264281,0.0,2.8045754,2.264281
MBG3183,238.0,1.0515496,0.0,1.7578881,1.0515496
MBG3183,241.0,1.7058038,0.0,0.5480292,1.7058038
MBG3183,242.0,1.4154385,0.0,1.3268727,1.4154385
MBG3183,243.0,1.1918677,0.0,0.6428436,1.1918677
MBG3183,244.0,0.98772943,0.0,0.38541967,0.98772943
MBG3183,245.0,1.5032516,0.0,1.4546385,1.5032516
MBG3183,249.0,1.4201236,0.0,1.565288,1.4201236
MBG3183,250.0,1.848922,0.0,2.2842643,1.848922
MBG3183,251.0,1.865055,0.0,2.5180643,1.865055
MBG3183,252.0,0.88253003,0.0,1.2428246,0.88253003
MBG3183,255.0,1.6876371,0.0,1.4719547,1.6876371
MBG3183,256.0,2.288102,0.0,2.4260495,2.288102
MBG3183,257.0,2.8211577,0.0,3.3329988,2.8211577
MBG3183,258.0,1.7288437,0.0,3.1585853,1.7288437
MBG3183,259.0,1.0503104,0.0,2.5304828,1.0503104
MBG3183,262.0,1.3755823,0.0,0.34679565,1.3755823
MBG3183,263.0,1.1245778,0.0,-0.31672248,1.1245778
MBG3183,264.0,1.7502453,0.0,0.43467844,1.7502453
MBG3183,265.0,1.2757918,0.0,1.3241057,1.2757918
MBG3183,266.0,1.9644785,0.0,2.4424255,1.9644785
MBG3183,269.0,1.3290844,0.0,1.6961768,1.3290844
MBG3183,270.0,1.3766289,0.0,1.4348779,1.3766289
MBG3183,271.0,1.4531014,0.0,1.0843939,1.4531014
MBG3183,272.0,1.3428986,0.0,1.1354833,1.3428986
MBG3183,273.0,1.3164952,0.0,0.6465848,1.3164952
MBG3183,276.0,1.3820237,0.0,1.3731095,1.3820237
MBG3183,277.0,1.1336282,0.0,1.0460835,1.1336282
MBG3183,278.0,2.172423,0.0,1.9962507,2.172423
MBG3183,279.0,1.26735,0.0,1.8010824,1.26735
MBG3183,280.0,1.2467012,0.0,1.5407846,1.2467012
MBG3183,283.0,2.0418468,0.0,2.3986244,2.0418468
MBG3183,284.0,2.277272,5.0,2.954072,2.277272
MBG3183,285.0,2.1481154,0.0,2.7780042,2.1481154
MBG3183,286.0,1.9950422,0.0,3.2898571,1.9950422
MBG3183,287.0,3.2727091,0.0,4.3208017,3.2727091
MBG3183,290.0,1.8313445,0.0,2.2722611,1.8313445
MBG3183,291.0,1.061304,0.0,0.56846553,1.061304
MBG3183,292.0,1.7514247,0.0,0.52106214,1.7514247
MBG3183,293.0,1.8259867,0.0,0.4378781,1.8259867
MBG3183,294.0,2.457386,0.0,0.7002831,2.457386
MBG3183,297.0,1.8392576,0.0,2.6059837,1.8392576
MBG3183,298.0,1.7040857,0.0,2.3446066,1.7040857
MBG3183,299.0,1.7106298,0.0,1.5336392,1.7106298
MBG3183,300.0,1.6970792,0.0,1.19509,1.6970792
MBG3183,301.0,2.1209514,0.0,1.244588,2.1209514
MBG3183,304.0,1.1306882,0.0,0.8702204,1.1306882
MBG3183,305.0,2.8021333,0.0,2.560884,2.8021333
MBG3183,306.0,1.5612931,0.0,2.0280426,1.5612931
MBG3183,307.0,1.448783,0.0,1.5090097,1.448783
MBG3183,308.0,1.5950782,0.0,1.0918049,1.5950782
MBG3183,311.0,1.9639919,0.0,1.9834697,1.9639919
MBG3183,312.0,2.5938597,0.0,2.3555832,2.5938597
MBG3183,313.0,2.0632358,0.0,3.1798368,2.0632358
MBG3183,314.0,1.0580806,0.0,2.075515,1.0580806
MBG3183,315.0,1.7954825,0.0,1.6461359,1.7954825
MBG3183,318.0,3.2220352,0.0,3.4404714,3.2220352
MBG3183,319.0,1.3834975,0.0,2.079232,1.3834975
MBG3183,320.0,1.8825643,0.0,2.4880621,1.8825643
MBG3183,321.0,2.6506937,0.0,3.433577,2.6506937
MBG3183,322.0,1.9117497,0.0,2.2603533,1.9117497
MBG3183,325.0,3.9257815,0.0,4.594879,3.9257815
MBG3183,326.0,2.2212982,0.0,4.496012,2.2212982
MBG3183,327.0,1.8154463,0.0,2.834576,1.8154463
MBG3183,332.0,1.3351737,0.0,-0.86616784,1.3351737
MBG3183,333.0,0.75584066,0.0,-0.2643501,0.75584066
MBG3183,334.0,2.1311917,0.0,1.1686641,2.1311917
MBG3183,335.0,1.345597,0.0,2.5875788,1.345597
MBG3183,336.0,1.6511288,0.0,2.5432863,1.6511288
MBG3183,339.0,3.1625926,0.0,4.7663894,3.1625926
MBG3183,340.0,1.4472209,0.0,3.325731,1.4472209
MBG3183,341.0,3.043267,0.0,3.5757556,3.043267
MBG3183,342.0,2.3892195,0.0,3.8850482,2.3892195
MBG3183,343.0,1.4858876,0.0,2.297238,1.4858876
MBG3183,346.0,2.0476358,0.0,0.9999882,2.0476358
MBG3183,347.0,2.2683623,0.0,2.1932003,2.2683623
MBG3183,348.0,1.2295178,0.0,0.60791135,1.2295178
MBG3183,349.0,1.6075041,0.0,1.1503682,1.6075041
MBG3183,350.0,1.1839167,0.0,1.1166466,1.1839167
MBG3183,353.0,1.4713372,0.0,0.4739204,1.4713372
MBG3183,354.0,1.3367794,0.0,0.7834565,1.3367794
MBG3183,355.0,2.4547524,0.0,2.570138,2.4547524
MBG3183,360.0,2.0630927,0.0,2.7725194,2.0630927
MBG3183,361.0,1.9420913,0.0,2.2725344,1.9420913
MBG3183,362.0,2.0421429,0.0,1.4715446,2.0421429
MBG3183,363.0,1.6430703,0.0,0.936586,1.6430703
MBG3183,367.0,1.7019118,0.0,1.2729214,1.7019118
MBG3183,368.0,2.9952292,0.0,3.0302455,2.9952292
MBG3183,369.0,2.1428833,0.0,2.9274316,2.1428833
MBG3183,370.0,3.010139,0.0,3.9891138,3.010139
MBG3183,371.0,1.9183131,0.0,2.7566366,1.9183131
MBG3183,374.0,2.0239074,0.0,1.9632225,2.0239074
MBG3183,375.0,1.1166564,0.0,-0.0150700305,1.1166564
MBG3183,376.0,1.6336827,0.0,0.36573532,1.6336827
MBG3183,377.0,2.8702312,0.0,1.3872361,2.8702312
MBG3183,378.0,1.8075972,0.0,2.27927,1.8075972
MBG3183,381.0,2.5115135,0.0,3.4095743,2.5115135
MBG3183,382.0,2.6474216,0.0,3.9219823,2.6474216
MBG3183,383.0,2.3737803,0.0,3.0889738,2.3737803
MBG3183,384.0,1.8699307,0.0,1.9403768,1.8699307
MBG3183,385.0,2.085651,0.0,2.3476036,2.085651
MBG3183,388.0,1.7459753,0.0,0.78317535,1.7459753
MBG3183,389.0,2.6267736,0.0,1.9348887,2.6267736
MBG3183,390.0,1.1162784,0.0,1.2059735,1.1162784
MBG3183,391.0,2.992572,0.0,2.6418219,2.992572
MBG3183,392.0,1.6870276,0.0,2.0524404,1.6870276
MBG3183,395.0,2.3559844,0.0,2.6635082,2.3559844
MBG3183,396.0,2.3506591,0.0,2.5165424,2.3506591
MBG3183,397.0,1.4867457,0.0,2.1741273,1.4867457
MBG3183,398.0,2.3850777,0.0,1.596455,2.3850777
MBG3183,399.0,1.3246397,0.0,1.6749709,1.3246397
MBG3183,402.0,3.145907,0.0,3.198699,3.145907
MBG3183,403.0,1.1595145,0.0,1.8888899,1.1595145
MBG3183,404.0,2.569305,0.0,2.8865151,2.569305
MBG3183,405.0,1.8944287,0.0,2.2230165,1.8944287
MBG3183,406.0,1.6978401,0.0,2.2975683,1.6978401
MBG3183,409.0,1.5635945,0.0,0.42290655,1.5635945
MBG3183,410.0,1.1955101,0.0,0.9215714,1.1955101
MBG3183,411.0,1.7761395,0.0,0.5873858,1.7761395
MBG3183,412.0,2.049199,0.0,1.6752452,2.049199
MBG3183,413.0,2.3820803,0.0,2.6985688,2.3820803
MBG3183,416.0,2.1165898,0.0,3.2370486,2.1165898
MBG3183,417.0,2.0548632,0.0,2.8921096,2.0548632
MBG3183,418.0,2.3371878,0.0,2.5189993,2.3371878
MBG3183,419.0,1.2222134,0.0,1.262523,1.2222134
MBG3183,420.0,2.080822,0.0,1.1861615,2.080822
MBG3183,423.0,1.7811729,0.0,1.3313041,1.7811729
MBG3183,424.0,2.0171394,0.0,1.7580409,2.0171394
MBG3183,425.0,1.5225182,0.0,1.4945104,1.5225182
MBG3183,426.0,1.7202948,0.0,1.9375968,1.7202948
MBG3183,427.0,1.6012077,0.0,1.1095146,1.6012077
MBG3183,430.0,2.0820482,0.0,2.0830956,2.0820482
MBG3183,431.0,1.8137517,0.0,2.0415492,1.8137517
MBG3183,432.0,2.4308796,0.0,2.9077775,2.4308796
MBG3183,433.0,2.2249517,0.0,2.9329739,2.2249517
MBG3183,434.0,1.2642313,0.0,1.9933392,1.2642313
MBG3183,437.0,2.0620532,0.0,1.6854211,2.0620532
MBG3183,438.0,1.5678931,0.0,1.3460093,1.5678931
MBG3183,439.0,2.0290215,0.0,1.4611548,2.0290215
MBG3183,440.0,2.2796836,0.0,2.343715,2.2796836
MBG3183,441.0,1.0149257,0.0,1.9616812,1.0149257
MBG3183,444.0,1.8159196,0.0,1.3322731,1.8159196
MBG3183,445.0,3.341771,0.0,3.6165295,3.341771
MBG3183,446.0,2.0130694,0.0,3.0440662,2.0130694
MBG3183,447.0,2.4164264,0.0,3.3514264,2.4164264
MBG3183,448.0,2.1202,0.0,3.782117,2.1202
MBG3183,451.0,2.328739,0.0,2.2054048,2.328739
MBG3183,452.0,1.2164478,0.0,0.32701606,1.2164478
MBG3183,453.0,2.3009439,0.0,1.6410177,2.3009439
MBG3183,454.0,2.1062987,0.0,1.6082844,2.1062987
MBG3183,455.0,1.8101295,0.0,1.7106326,1.8101295
MBG3183,458.0,2.609324,0.0,2.999745,2.609324
MBG3183,459.0,1.7420996,0.0,2.6545558,1.7420996
MBG3183,460.0,1.0344273,0.0,0.88525856,1.0344273
MBG3183,461.0,1.71332,0.0,1.0325302,1.71332
MBG3183,462.0,1.9490494,0.0,1.3787534,1.9490494
MBG3183,465.0,2.2525022,0.0,2.063055,2.2525022
MBG3183,466.0,2.1615686,0.0,3.088318,2.1615686
MBG3183,467.0,1.7577082,0.0,2.8506217,1.7577082
MBG3183,468.0,1.0301684,0.0,1.2551173,1.0301684
MBG3183,469.0,2.5503886,0.0,1.7812933,2.5503886
MBG3183,472.0,1.8889997,0.0,1.6534835,1.8889997
MBG3183,473.0,2.3455513,0.0,2.5312967,2.3455513
MBG3183,474.0,1.4151852,0.0,2.1090252,1.4151852
MBG3183,475.0,2.4157567,0.0,2.619695,2.4157567
MBG3183,479.0,1.2095183,0.0,0.5958452,1.2095183
MBG3183,480.0,1.823241,0.0,0.9502624,1.823241
MBG3183,481.0,2.4704518,0.0,2.1891756,2.4704518
MBG3183,482.0,1.6558912,0.0,1.3359627,1.6558912
MBG3183,483.0,1.7879152,0.0,2.679903,1.7879152
MBG3183,486.0,1.907583,0.0,2.3457732,1.907583
MBG3183,487.0,1.4598844,0.0,1.193837,1.4598844
MBG3183,488.0,1.8534572,0.0,1.2309251,1.8534572
MBG3183,489.0,1.6912723,0.0,1.7205828,1.6912723
MBG3183,490.0,1.286071,0.0,1.1447196,1.286071
MBG3183,493.0,1.2451677,0.0,0.612247,1.2451677
MBG3183,494.0,2.4315445,0.0,2.22548,2.4315445
MBG3183,495.0,0.92138255,0.0,1.1988121,0.92138255
MBG3183,496.0,2.642748,0.0,2.5623412,2.642748
MBG3183,497.0,1.2851906,0.0,2.2851954,1.2851906
MBG3183,500.0,1.256314,0.0,1.0584877,1.256314
MBG3183,501.0,2.4472833,0.0,1.8160099,2.4472833
MBG3183,502.0,2.4462364,0.0,3.0489185,2.4462364
MBG3183,503.0,3.105879,0.0,3.3565645,3.105879
MBG3183,504.0,2.3680503,0.0,4.452039,2.3680503
MBG3183,507.0,2.0448034,0.0,2.8994248,2.0448034
MBG3183,508.0,3.3226535,0.0,3.030433,3.3226535
MBG3183,509.0,3.041483,0.0,3.2630718,3.041483
MBG3183,510.0,0.8739431,0.0,1.1397873,0.8739431
MBG3183,511.0,1.5284227,0.0,0.8127934,1.5284227
MBG3183,515.0,1.4701546,0.0,-0.6658641,1.4701546
CDE1846,3.0,1.2096518,0.0,,
CDE1846,4.0,0.73223096,0.0,,
CDE1846,5.0,0.82052976,0.0,-0.6356841,0.82052976
CDE1846,6.0,0.64779407,0.0,-0.5051317,0.64779407
CDE1846,7.0,0.9527337,0.0,0.3341422,0.9527337
CDE1846,10.0,1.2166705,0.0,1.2324867,1.2166705
CDE1846,11.0,1.2322425,0.0,1.8151712,1.2322425
CDE1846,12.0,1.0636106,0.0,1.6740385,1.0636106
CDE1846,13.0,0.5978985,0.0,1.1234645,0.5978985
CDE1846,14.0,0.59146094,0.0,0.32492903,0.59146094
CDE1846,17.0,1.123786,0.0,0.56512123,1.123786
CDE1846,18.0,0.8916084,0.0,0.8049501,0.8916084
CDE1846,19.0,0.7014539,0.0,0.8954054,0.7014539
CDE1846,20.0,0.6258796,0.0,0.9547174,0.6258796
CDE1846,21.0,1.2285634,0.0,1.2714862,1.2285634
CDE1846,24.0,0.66796625,0.0,0.48120868,0.66796625
CDE1846,25.0,0.8480583,0.0,0.7896677,0.8480583
CDE1846,26.0,0.97879356,0.0,1.0151597,0.97879356
CDE1846,27.0,0.64883345,0.0,0.67487466,0.64883345
CDE1846,28.0,1.331283,0.0,0.86686885,1.331283
CDE1846,31.0,0.7263601,0.0,1.0207278,0.7263601
CDE1846,32.0,0.65304804,0.0,0.5230152,0.65304804
CDE1846,33.0,1.0825703,0.0,0.7684667,1.0825703
CDE1846,34.0,0.59442806,0.0,0.53879535,0.59442806
CDE1846,35.0,0.7329517,0.0,0.07698399,0.7329517
CDE1846,38.0,0.5384567,0.0,0.37374786,0.5384567
CDE1846,39.0,1.578997,0.0,1.5187751,1.578997
CDE1846,40.0,0.63585603,0.0,1.0139141,0.63585603
CDE1846,41.0,0.62540966,0.0,1.029062,0.62540966
CDE1846,42.0,0.6025034,0.0,0.6065355,0.6025034
CDE1846,45.0,0.744347,0.0,0.41031843,0.744347
CDE1846,46.0,1.0546982,0.0,0.57906693,1.0546982
CDE1846,47.0,0.6270605,0.0,1.0325605,0.6270605
CDE1846,48.0,0.6526284,0.0,0.89457774,0.6526284
CDE1846,49.0,1.2363762,0.0,1.3513942,1.2363762
CDE1846,52.0,0.73032385,0.0,0.8514371,0.73032385
CDE1846,53.0,0.5927613,0.0,0.44615442,0.5927613
CDE1846,54.0,0.6795774,0.0,0.56970346,0.6795774
CDE1846,55.0,0.7272331,0.0,0.39904925,0.7272331
CDE1846,56.0,0.83199495,0.0,0.21114269,0.83199495
CDE1846,59.0,0.75799227,0.0,0.91115606,0.75799227
CDE1846,60.0,0.9301466,0.0,1.1373162,0.9301466
CDE1846,61.0,0.5554497,0.0,0.7374089,0.5554497
CDE1846,62.0,0.7115014,0.0,0.6275116,0.7115014
CDE1846,63.0,0.73351914,0.0,0.54282117,0.73351914
CDE1846,66.0,0.60940075,0.0,0.4257858,0.60940075
CDE1846,67.0,0.73681843,0.0,0.5593249,0.73681843
CDE1846,68.0,0.7001447,0.0,0.7715145,0.7001447
CDE1846,69.0,0.5790905,0.0,0.5491419,0.5790905
CDE1846,70.0,0.80249834,0.0,0.7027523,0.80249834
CDE1846,73.0,0.74947727,0.0,0.8753862,0.74947727
CDE1846,74.0,0.8395057,0.0,0.92485505,0.8395057
CDE1846,75.0,0.8961745,0.0,1.0793391,0.8961745
CDE1846,76.0,0.73638177,0.0,0.9987082,0.73638177
CDE1846,77.0,0.5899192,0.0,0.5809047,0.5899192
CDE1846,80.0,0.74560124,0.0,0.58140457,0.74560124
CDE1846,81.0,0.75021607,0.0,0.6008398,0.75021607
CDE1846,82.0,1.517859,0.0,1.4910545,1.517859
CDE1846,83.0,0.73309964,0.0,1.399346,0.73309964
CDE1846,84.0,1.2003417,0.0,1.7383043,1.2003417
CDE1846,87.0,0.66908175,0.0,0.7758153,0.66908175
CDE1846,88.0,1.4322876,0.0,1.2364001,1.4322876
CDE1846,89.0,0.63270897,0.0,0.48769343,0.63270897
CDE1846,90.0,0.6094315,0.0,0.5841964,0.6094315
CDE1846,94.0,0.75707096,0.0,0.49372745,0.75707096
CDE1846,95.0,0.6619941,0.0,0.24217306,0.6619941
CDE1846,96.0,0.7217943,0.0,0.8248448,0.7217943
CDE1846,97.0,0.71845394,0.0,0.8369996,0.71845394
CDE1846,98.0,0.6593075,0.0,0.5785637,0.6593075
CDE1846,101.0,0.7801951,0.0,0.78149986,0.7801951
CDE1846,102.0,0.91817623,0.0,1.0563092,0.91817623
CDE1846,103.0,1.2228267,0.0,1.4526871,1.2228267
CDE1846,104.0,0.8713711,0.0,1.382166,0.8713711
CDE1846,105.0,0.82683134,0.0,1.2461758,0.82683134
CDE1846,108.0,0.75148857,0.0,0.65183645,0.75148857
CDE1846,109.0,0.7023573,0.0,0.3549684,0.7023573
CDE1846,110.0,1.0772685,0.0,0.6442923,1.0772685
CDE1846,111.0,0.75650316,0.0,0.8287173,0.75650316
CDE1846,112.0,1.1202891,0.0,1.1977128,1.1202891
CDE1846,115.0,0.70174,0.0,0.8669665,0.70174
CDE1846,116.0,0.9596054,0.0,0.8972395,0.9596054
CDE1846,117.0,0.6329207,0.0,0.45085382,0.6329207
CDE1846,118.0,0.720174,0.0,0.5047846,0.720174
CDE1846,119.0,1.2239032,0.0,0.7875357,1.2239032
CDE1846,122.0,0.73951006,0.0,0.95793235,0.73951006
CDE1846,123.0,0.64857566,0.0,0.57730204,0.64857566
CDE1846,124.0,0.5837243,0.0,0.4854451,0.5837243
CDE1846,125.0,0.7138238,0.0,0.29427612,0.7138238
CDE1846,126.0,0.6663926,0.0,0.0013227708,0.6663926
CDE1846,129.0,1.4215981,0.0,1.8998305,1.4215981
CDE1846,130.0,0.85987675,0.0,1.6697699,0.85987675
CDE1846,131.0,1.1837693,0.0,1.8152263,1.1837693
CDE1846,132.0,0.5895597,0.0,1.180064,0.5895597
CDE1846,133.0,0.8258445,0.0,0.8698909,0.8258445
CDE1846,136.0,0.61939543,0.0,-0.15105866,0.61939543
CDE1846,137.0,0.6656655,0.0,0.28670773,0.6656655
CDE1846,138.0,0.6555461,0.0,0.25865424,0.6555461
CDE1846,139.0,0.5693215,0.0,0.5241513,0.5693215
CDE1846,140.0,0.6453521,0.0,0.39051068,0.6453521
CDE1846,143.0,0.8027475,0.0,0.90266407,0.8027475
CDE1846,144.0,0.62211823,0.0,0.76032555,0.62211823
CDE1846,145.0,1.2504637,0.0,1.3775461,1.2504637
CDE1846,146.0,0.5766285,0.0,1.1067805,0.5766285
CDE1846,147.0,0.7367372,0.0,0.91822594,0.7367372
CDE1846,151.0,1.4254994,0.0,1.9383987,1.4254994
CDE1846,152.0,1.3967375,0.0,1.9525838,1.3967375
CDE1846,153.0,0.75186366,0.0,1.7491529,0.75186366
CDE1846,154.0,0.7456278,0.0,1.0664645,0.7456278
CDE1846,157.0,0.6142793,0.0,-0.5224956,0.6142793
CDE1846,158.0,0.7195032,0.0,-0.18569009,0.7195032
CDE1846,159.0,0.73147404,0.0,0.16714406,0.73147404
CDE1846,160.0,0.58966655,0.0,0.5347734,0.58966655
CDE1846,161.0,0.98519254,0.0,0.90273875,0.98519254
CDE1846,164.0,0.6784854,0.0,0.86665344,0.6784854
CDE1846,165.0,0.66462696,0.0,0.6597216,0.66462696
CDE1846,166.0,0.60485744,0.0,0.5279399,0.60485744
CDE1846,167.0,0.70376486,0.0,0.54102165,0.70376486
CDE1846,168.0,0.58641773,0.0,0.20908618,0.58641773
CDE1846,171.0,0.6078607,0.0,0.52847666,0.6078607
CDE1846,172.0,0.6782502,0.0,0.6376876,0.6782502
CDE1846,173.0,0.6498332,0.0,0.67032444,0.6498332
CDE1846,174.0,0.8552666,0.0,0.85030854,0.8552666
CDE1846,175.0,0.70863694,0.0,0.9526679,0.70863694
CDE1846,178.0,0.61646855,0.0,0.69715226,0.61646855
CDE1846,179.0,1.0029112,0.0,1.0083996,1.0029112
CDE1846,180.0,0.73485994,0.0,0.89503425,0.73485994
CDE1846,181.0,0.7268219,0.0,0.74281794,0.7268219
CDE1846,182.0,1.7465421,0.0,1.896815,1.7465421
CDE1846,186.0,0.64974314,0.0,0.7137425,0.64974314
CDE1846,187.0,1.0486002,0.0,0.91382766,1.0486002
CDE1846,188.0,0.8967538,0.0,0.5678322,0.8967538
CDE1846,189.0,0.73372936,0.0,-0.29112467,0.73372936
CDE1846,192.0,0.76397014,0.0,0.7207617,0.76397014
CDE1846,193.0,0.6646791,0.0,0.57379025,0.6646791
CDE1846,194.0,0.6137923,0.0,0.26656273,0.6137923
CDE1846,195.0,1.1948315,0.0,0.94215405,1.1948315
CDE1846,196.0,0.8757628,0.0,1.1662788,0.8757628
CDE1846,199.0,1.884123,0.0,2.8743386,1.884123
CDE1846,200.0,0.8538254,0.0,2.0290365,0.8538254
CDE1846,201.0,0.72906756,0.0,1.2943091,0.72906756
CDE1846,202.0,0.61153924,0.0,0.43968293,0.61153924
CDE1846,203.0,0.7183632,0.0,0.23572941,0.7183632
CDE1846,206.0,0.7044064,0.0,-0.40001053,0.7044064
CDE1846,207.0,1.8292948,0.0,1.9933605,1.8292948
CDE1846,208.0,0.583174,0.0,1.4984162,0.583174
CDE1846,209.0,1.214098,0.0,1.7236953,1.214098
CDE1846,210.0,0.7241106,0.0,1.1674978,0.7241106
CDE1846,213.0,0.6530174,0.0,0.2025972,0.6530174
CDE1846,214.0,0.68280655,0.0,-0.2032246,0.68280655
CDE1846,215.0,1.1767718,0.0,1.0016131,1.1767718
CDE1846,216.0,0.56045735,0.0,0.44884422,0.56045735
CDE1846,217.0,0.7801239,0.0,0.8667586,0.7801239
CDE1846,220.0,0.737453,0.0,0.76278853,0.737453
CDE1846,221.0,0.65683347,0.0,0.51788497,0.65683347
CDE1846,222.0,0.6308856,0.0,0.31844875,0.6308856
CDE1846,223.0,0.78833646,0.0,0.795436,0.78833646
CDE1846,224.0,0.87966996,0.0,0.8230698,0.87966996
CDE1846,227.0,0.7297872,0.0,0.874445,0.7297872
CDE1846,228.0,0.59955645,0.0,0.67311406,0.59955645
CDE1846,229.0,0.64371645,0.0,0.547062,0.64371645
CDE1846,230.0,0.76598233,0.0,0.5059777,0.76598233
CDE1846,231.0,0.7786388,0.0,0.58307606,0.7786388
CDE1846,234.0,0.91366863,0.0,1.1513076,0.91366863
CDE1846,235.0,0.7997127,0.0,1.1233515,0.7997127
CDE1846,236.0,0.6204909,0.0,0.8057162,0.6204909
CDE1846,237.0,1.3518406,0.0,1.2822531,1.3518406
CDE1846,238.0,0.6435084,0.0,0.9709568,0.6435084
CDE1846,241.0,0.94802326,0.0,1.0078259,0.94802326
CDE1846,242.0,0.7303121,0.0,0.82788455,0.7303121
CDE1846,243.0,0.7047291,0.0,0.63018054,0.7047291
CDE1846,244.0,0.7193058,0.0,0.27612033,0.7193058
CDE1846,245.0,0.6789765,0.0,0.71219754,0.6789765
CDE1846,249.0,1.7864828,0.0,2.748802,1.7864828
CDE1846,250.0,0.8574686,0.0,1.9537244,0.8574686
CDE1846,251.0,0.53104967,0.0,1.2025367,0.53104967
CDE1846,252.0,0.6796951,0.0,0.7191,0.6796951
CDE1846,255.0,0.64360934,0.0,-0.58815086,0.64360934
CDE1846,256.0,0.90641695,0.0,0.077901974,0.90641695
CDE1846,257.0,1.6164734,0.0,1.7683189,1.6164734
CDE1846,258.0,0.8067221,0.0,1.7175338,0.8067221
CDE1846,259.0,0.7293571,0.0,1.2665303,0.7293571
CDE1846,262.0,0.7661561,0.0,0.67434895,0.7661561
CDE1846,263.0,1.371274,0.0,1.0304768,1.371274
CDE1846,264.0,0.6804656,0.0,0.5372622,0.6804656
CDE1846,265.0,1.3028654,0.0,1.5105644,1.3028654
CDE1846,266.0,0.6172624,0.0,1.084457,0.6172624
CDE1846,269.0,0.75410545,0.0,0.49074045,0.75410545
CDE1846,270.0,1.3752866,0.0,1.0082195,1.3752866
CDE1846,271.0,1.0231916,0.0,1.3601042,1.0231916
CDE1846,272.0,0.6156686,0.0,0.72644484,0.6156686
