user,day,insider,deviation_score,drift_score,drift_label,anomaly_score,risk_score,projected_risk_7d,projected_risk_14d,will_breach_7d,will_breach_14d,days_to_breach,alert_level,primary_dim,intervention_level,intervention_name
CDE1846,111,0,0.2338763412893594,0.3049496124248114,STABLE,0.5871214771109106,1.1516664836935724,1.194528645630293,1.2373908075670137,False,False,791.8017449574673,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,112,0,0.4676532990702287,0.3214184254979875,STABLE,1.6234958150850396,2.07943481272773,2.1336946508861154,2.1879544890445004,False,False,505.7876551492204,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,115,0,0.2614154181828785,0.3243629433275993,STABLE,0.8450196866830133,0.9546951133981848,0.9812776311761486,1.0078601489541124,False,False,1328.5849933857585,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,116,0,0.3754935699195584,0.3344708755754695,STABLE,0.9498463452075304,0.8584831316159045,0.8776418532172546,0.8968005748186048,False,False,1878.550084268276,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,117,0,0.255553054285311,0.3303075266878966,STABLE,0.7354114296664348,0.4709695280547067,0.4761275290465196,0.4812855300383325,False,False,7503.529635812246,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,118,0,0.3313410082278505,0.3356118083426918,STABLE,1.1889754801748769,0.5944877400874384,0.5944877400874384,0.5944877400874384,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,119,0,0.190000741506448,0.3289063945054242,STABLE,0.3998729781169337,0.1999364890584668,0.1999364890584668,0.1999364890584668,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,122,0,0.2386136477087765,0.3149437864834579,STABLE,0.6471903641927363,0.3235951820963682,0.3235951820963682,0.3235951820963682,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,123,0,0.2641161902400495,0.306469619371561,STABLE,0.7540723584028483,0.3770361792014241,0.3770361792014241,0.3770361792014241,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,124,0,0.1888835665450873,0.3024406696739255,STABLE,0.4729177343690639,0.2364588671845319,0.2364588671845319,0.2364588671845319,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,125,0,0.2350917689134347,0.2947536184156463,STABLE,0.5481487075548905,0.2740743537774452,0.2740743537774452,0.2740743537774452,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,126,0,0.1854302475669977,0.2885521434002945,STABLE,0.3911855844320086,0.1955927922160043,0.1955927922160043,0.1955927922160043,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,129,0,0.3329501224197813,0.2953918482714662,STABLE,1.224016058001634,0.612008029000817,0.612008029000817,0.612008029000817,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,130,0,0.2706796625115831,0.2736499027419533,STABLE,0.7838658807442911,0.3919329403721455,0.3919329403721455,0.3919329403721455,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,131,0,0.4622258055476006,0.289960578760399,STABLE,1.303974658563985,0.6519873292819927,0.6519873292819927,0.6519873292819927,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,132,0,0.1413604076521168,0.2666539436591053,STABLE,0.3735384571072837,0.1867692285536418,0.1867692285536418,0.1867692285536418,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,133,0,0.3491091780445738,0.2729177836492263,STABLE,1.1922751383771466,0.8718064022801367,0.8794776147539245,0.8871488272277124,False,False,4679.489103801876,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,136,0,0.2542801869571081,0.2642596848661942,STABLE,0.6747533314745118,0.9403379450164028,0.960514415541058,0.9806908860657132,False,False,1755.3929633830464,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,137,0,0.1796679897158687,0.258839323111234,STABLE,0.4224511070952774,0.3394517086980595,0.3458565722684529,0.3522614358388463,False,False,6186.52335114139,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,138,0,0.3021325256983034,0.2567530029305521,STABLE,0.8437931654454078,1.2039840426261268,1.228584321836715,1.2531846010473031,False,False,1364.704498441926,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,139,0,0.2176913921896256,0.258730906550779,STABLE,0.5527131809888072,0.4436355027536145,0.4519910415277999,0.4603465803019853,False,False,4654.942371985656,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,140,0,0.3663122203172828,0.2678522331656723,STABLE,1.2566640357835706,1.2050225154442369,1.224771011575236,1.2445195077062352,False,False,1699.615108372909,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,143,0,0.3181045687418389,0.2717085459158002,STABLE,0.9576379398121082,1.0872744977577424,1.112952735451521,1.1386309731452997,False,False,1339.2304770209246,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,144,0,0.2810519934121875,0.278292004977736,STABLE,0.791751115672892,0.6664439936841748,0.6799588176764136,0.6934736416686524,False,False,2762.5141152893443,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,145,0,0.2525342348336639,0.2795378954006094,STABLE,0.9067145586445258,0.5134594408248688,0.5164615283807061,0.5194636159365434,False,False,12793.02591943036,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,146,0,0.1966671200681541,0.2803405291506921,STABLE,0.495746395342195,0.2478731976710975,0.2478731976710975,0.2478731976710975,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,147,0,0.425676498918965,0.2869638417577766,STABLE,1.4340325403040046,0.7946421499784021,0.796802294855626,0.7989624397328499,False,False,16868.083865272347,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,151,0,0.4608674135970005,0.3005486811210207,STABLE,1.3675637754545762,1.622957939260707,1.65004969103953,1.677141442818353,False,False,1130.9454875902436,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,152,0,0.1952822580603177,0.2814812848719291,STABLE,0.5160649015066172,1.065176255078169,1.099635752648774,1.134095250219379,False,False,1002.445440293349,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,153,0,0.211325200428293,0.2864787700702274,STABLE,0.5458896381660485,0.3373291827917138,0.3405451652497154,0.343761147707717,False,False,12325.532318074069,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,154,0,0.2150225847209729,0.2769011562613987,STABLE,0.6539020776005364,0.4260940340347838,0.4302772671055677,0.4344605001763516,False,False,9327.078147822402,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,157,0,0.2142106455595334,0.274039046161572,STABLE,0.781945046123522,0.390972523061761,0.390972523061761,0.390972523061761,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,158,0,0.1839910829316151,0.2743478385341252,STABLE,0.4507396464870219,0.2253698232435109,0.2253698232435109,0.2253698232435109,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,159,0,0.3225056282975282,0.2758030601483556,STABLE,1.0854360812011643,0.5427180406005823,0.5427180406005823,0.5427180406005823,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,160,0,0.2304887752200865,0.2767171589362457,STABLE,0.657572730827962,0.328786365413981,0.328786365413981,0.328786365413981,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,161,0,0.311589603434582,0.2728084005874814,STABLE,0.9691343225152268,0.4845671612576133,0.4845671612576133,0.4845671612576133,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,164,0,0.3198164925255926,0.2729306808577495,STABLE,0.9656122066180228,0.4828061033090114,0.4828061033090114,0.4828061033090114,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,165,0,0.3326138755560535,0.2766136724394542,STABLE,0.9855319394963364,0.5738524186447931,0.576108862985109,0.5783653073254249,False,False,16833.135385102767,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,166,0,0.3147781169211672,0.281059664017133,STABLE,0.8599482861334662,0.5141609112523515,0.5175029806330421,0.5208450500137327,False,False,11490.148541829029,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,167,0,0.3563804440411951,0.292467758586636,STABLE,1.0260506721728997,0.5130253360864498,0.5130253360864498,0.5130253360864498,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,168,0,0.1886320472441997,0.2755360120384384,STABLE,0.4689846640685737,0.6475691431873216,0.6590640951222657,0.6705590470572098,False,False,3259.4321585452503,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,171,0,0.2062514435149985,0.2573491570325811,STABLE,0.503567983632297,1.1048150756485915,1.1336438836875695,1.162472691726547,False,False,1188.612946609875,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,172,0,0.3198164925255926,0.2662444594943865,STABLE,0.96785511822505,1.033036678909346,1.0604645386422664,1.087892398375187,False,False,1267.6433227454172,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,173,0,0.2002151659249886,0.2654508856012933,STABLE,0.6278209861642305,0.5070907294101218,0.5167400326800029,0.526389335949884,False,False,3984.781472683772,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,174,0,0.4412211121296817,0.2816079232733439,STABLE,1.1125420794757075,1.3195869391555624,1.3451017712246034,1.3706166032936444,False,False,1284.0723911980851,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,175,0,0.3265514309045509,0.2896322650837022,STABLE,1.1254651782018028,0.9848081459705058,1.005890711808781,1.026973277647056,False,False,1665.1836046669057,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,178,0,0.2385214241791277,0.2935272894585246,STABLE,0.604271961047031,0.3021359805235155,0.3021359805235155,0.3021359805235155,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,179,0,0.3134178010103621,0.2928781589380128,STABLE,0.9530784027524392,0.5984499975594749,0.6018424870545053,0.6052349765495355,False,False,11145.45824606775,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,180,0,0.2493664634961525,0.294226565243446,STABLE,0.6762534554109345,0.3381267277054672,0.3381267277054672,0.3381267277054672,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,181,0,0.2291616052643374,0.2883388510884286,STABLE,0.5578636953029695,0.2789318476514847,0.2789318476514847,0.2789318476514847,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,182,0,0.7811596963199624,0.3212919370737407,STABLE,2.5045093750917307,3.114410223099618,3.166229613098371,3.2180490030971245,False,False,389.7986533378459,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,186,0,0.2811478203462328,0.3176157902730392,STABLE,0.7330715118027091,1.2096263714705535,1.2517385315354417,1.2938506916003298,False,False,796.2691856232891,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,187,0,0.3300694015878035,0.3187080248920847,STABLE,0.9999761095632864,1.3279261038271657,1.3692813970795723,1.4106366903319791,False,False,790.818168634473,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,188,0,0.1904489736107276,0.3068557770041941,STABLE,0.5087650322488593,0.8428271942067681,0.8722198549897431,0.901612515772718,False,False,1228.2048878495143,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,189,0,0.3995012922270481,0.3219178659315404,STABLE,1.6945175036805802,1.3106026446932943,1.333746553332036,1.356890461970778,False,False,1418.333523499922,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,192,0,0.2680297714513628,0.3263306036412807,STABLE,0.7315064799664738,0.3657532399832369,0.3657532399832369,0.3657532399832369,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,193,0,0.282976017922013,0.3236991411695964,STABLE,0.8589863906244564,0.4294931953122282,0.4294931953122282,0.4294931953122282,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,194,0,0.2701786348915521,0.3286965318100653,STABLE,0.7124149271925091,0.3562074635962545,0.3562074635962545,0.3562074635962545,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,195,0,0.4335009890876884,0.328145094449923,STABLE,1.4564759557612628,0.7282379778806314,0.7282379778806314,0.7282379778806314,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,196,0,0.2809779152705483,0.3248898433332085,STABLE,1.004434558347555,0.5022172791737773,0.5022172791737773,0.5022172791737773,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,199,0,0.5897892554172308,0.3499804027073587,STABLE,1.7768524834211568,1.412989666623719,1.427587027679584,1.4421843887354489,False,False,2199.6491153949382,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,200,0,0.5209049695682966,0.3648009147472112,STABLE,1.0834010306459347,1.4184442673883702,1.4493069604845523,1.4801696535807352,False,False,1039.147492032973,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,201,0,0.3089618861506678,0.3690577306511051,STABLE,1.0857610221264222,0.6857583020481058,0.6928950110715022,0.7000317200948987,False,False,5212.443405456332,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,202,0,0.2269394687727421,0.3688990066159912,STABLE,0.7506917562220021,0.375345878111001,0.375345878111001,0.375345878111001,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,203,0,0.3138399387113335,0.3355190239296605,STABLE,1.3192846973779242,2.0149317230151405,2.0526462250040893,2.0903607269930387,False,False,739.6485825815173,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,206,0,0.3563804440411951,0.340892782765015,STABLE,1.1732398422950463,1.1953944274456796,1.2258025579351204,1.2562106884245614,False,False,1106.0278440846243,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,207,0,0.369422867999675,0.3437037446515772,STABLE,1.6287362152013718,1.487795072346832,1.5200023280407629,1.5522095837346936,False,False,980.6931330546178,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,208,0,0.1466580919515747,0.3405758245330663,STABLE,0.4272361611601705,0.2136180805800852,0.2136180805800852,0.2136180805800852,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,209,0,0.399504729445588,0.3405760700486763,STABLE,0.8236659056699648,0.4118329528349824,0.4118329528349824,0.4118329528349824,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,210,0,0.5508993096595133,0.3607810370635441,STABLE,1.9065025310825103,1.490549766961079,1.5055015151148872,1.5204532632686951,False,False,2111.2013997662584,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,213,0,0.2346993585834123,0.3573327042536442,STABLE,0.6675064442945249,0.3337532221472624,0.3337532221472624,0.3337532221472624,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,214,0,0.2338763412893594,0.354739683282059,STABLE,0.6447085121112348,0.3223542560556174,0.3223542560556174,0.3223542560556174,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,215,0,0.3060186535126669,0.3456338021695574,STABLE,1.269491992098844,0.634745996049422,0.634745996049422,0.634745996049422,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,216,0,0.1556172416407321,0.3366794683388563,STABLE,0.4507891489534383,0.2253945744767191,0.2253945744767191,0.2253945744767191,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,217,0,0.2435041440794487,0.3119448175290147,STABLE,0.6400428538747978,0.3200214269373989,0.3200214269373989,0.3200214269373989,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,220,0,0.1530561522396722,0.2856699020055415,STABLE,0.5680875566706767,0.2840437783353383,0.2840437783353383,0.2840437783353383,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,221,0,0.2862576373228818,0.284048169946414,STABLE,0.943612518353954,0.471806259176977,0.471806259176977,0.471806259176977,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,222,0,0.2609305583084356,0.2864761049132492,STABLE,0.6716564292468041,0.335828214623402,0.335828214623402,0.335828214623402,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,223,0,0.3252301416875226,0.2872896908401199,STABLE,1.0055661405521608,0.5027830702760804,0.5027830702760804,0.5027830702760804,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,224,0,0.3730498839764701,0.2884803651212109,STABLE,0.854146235239726,0.427073117619863,0.427073117619863,0.427073117619863,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,227,0,0.2530927021578226,0.2801710675610786,STABLE,0.7125346510408004,0.3562673255204002,0.3562673255204002,0.3562673255204002,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,228,0,0.3667100574490313,0.2958890650966112,STABLE,0.6777284735486491,0.3388642367743245,0.3388642367743245,0.3388642367743245,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,229,0,0.2637799433763216,0.286194437520235,STABLE,0.698830676303941,0.3494153381519705,0.3494153381519705,0.3494153381519705,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,230,0,0.2328991038324219,0.2634801371040142,STABLE,0.5124062457324814,1.2717692030923555,1.3000300082592522,1.3282908134261486,False,False,1171.1490660967704,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,231,0,0.2798381094042551,0.2667043335912173,STABLE,0.8934389346676934,0.9669492964857228,0.9929346430560704,1.0189199896264178,False,False,1355.8162416353257,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,234,0,0.5935050662179074,0.2923920996575421,STABLE,1.096881703679737,2.61359592053848,2.682572887292253,2.7515498540460257,False,False,343.6629598522336,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,235,0,0.5696649994111682,0.3112239815074351,STABLE,1.0734232317917236,3.366509650994539,3.475805266728769,3.5851008824630006,False,False,168.66579980540484,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,236,0,0.2744874803566742,0.3197147128442881,STABLE,0.936097238112104,2.075972141274621,2.1562875089104616,2.2366028765463017,False,False,342.0042243424916,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,237,0,0.8505991233098528,0.3630786399321741,STABLE,2.2813910363113985,5.081613513395131,5.22685060650137,5.37208769960761,False,False,44.26352296607558,ELEVATED,RISK_TAKER,5,Security Acknowledgment
CDE1846,238,0,0.5299087005568769,0.3899966790976887,STABLE,0.9865878608256016,3.196837516668614,3.33187882556747,3.4669201344663256,False,False,145.30470374821698,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,241,0,0.2465158178377565,0.3871579777058941,STABLE,1.0199961565647753,2.3080021162770543,2.397811956936029,2.487621797595004,False,False,287.7634009417208,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,242,0,0.3198164925255926,0.3913641158642624,STABLE,1.0389099926335923,1.6954125046918926,1.7541512806996948,1.8128900567074968,False,False,512.9850248012385,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,243,0,0.248587812732844,0.3858896637960711,STABLE,0.8911627126583326,1.027294984370224,1.0563514309295927,1.0854078774889615,False,False,1197.9763264680662,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,244,0,0.6531700676939487,0.4058982483473196,STABLE,1.3779182900811948,2.589331601341139,2.6550832083166105,2.7208348152920814,False,False,363.1041108929632,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,245,0,0.2625476261572331,0.4065736000615631,STABLE,0.7429714987597826,0.8236404556462367,0.8462254672840729,0.8688104789219091,False,False,1604.36121935724,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,249,0,0.5440909455951742,0.4192436635005734,STABLE,0.9416160377950552,1.4151829981027686,1.451465337274059,1.4877476764453488,False,False,884.5548480698869,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,250,0,0.4087829733196245,0.4296010227822379,STABLE,1.478952958071283,0.9401756746167594,0.9502005479733442,0.960225421329929,False,False,3533.0890493911324,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,251,0,0.1913518431698765,0.4266333613063418,STABLE,0.6159987780505265,0.3079993890252632,0.3079993890252632,0.3079993890252632,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,252,0,0.4943994821091094,0.4419591736424028,STABLE,0.8667138729014547,0.4333569364507273,0.4333569364507273,0.4333569364507273,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,255,0,0.3882885177822682,0.4273008487541428,STABLE,0.9504175968918688,0.4752087984459343,0.4752087984459343,0.4752087984459343,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,256,0,0.868043359054276,0.4486135887286506,STABLE,2.294813600475905,2.100982089942105,2.1275178378358266,2.154053585729549,False,False,1028.5417799308475,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,257,0,0.7049413526423544,0.4793602938919133,STABLE,2.4580858222570643,2.0116743293357304,2.0452054580570773,2.078736586778424,False,False,832.6078112865998,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,258,0,0.2067849708889274,0.4333735687189902,STABLE,0.6625206417495111,1.844119296427143,1.9010690983449727,1.9580189002628023,False,False,510.8211783946901,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,259,0,0.5863139963237736,0.4374025184166256,STABLE,1.1483267830556545,3.0956208515065606,3.191009399138365,3.28639794677017,False,False,213.1351671054836,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,262,0,0.3582683653927262,0.4453848432419806,STABLE,1.144624212249551,1.6537457133244986,1.707763044706129,1.7617803760877595,False,False,563.2225663238647,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,263,0,0.5000837736202955,0.458261077605888,STABLE,0.8964907101100167,1.299907268459786,1.3424475626537344,1.384987856847683,False,False,773.3996612901103,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,264,0,0.4770979959231154,0.4745832335480502,STABLE,1.446209284876352,1.0015437928735138,1.0154517570412185,1.029359721208923,False,False,2515.766723869845,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,265,0,0.6045048905877377,0.4711071494690352,STABLE,1.303059010636239,2.6661480957859625,2.7283698327793657,2.790591569772769,False,False,375.0612640719496,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,266,0,0.3549984635883301,0.4777107807141135,STABLE,1.118781701547734,0.806419605875236,0.8187586288501691,0.8310976518251024,False,False,2946.3485749827096,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,269,0,0.2848457398042923,0.4591932660147649,STABLE,0.9358336265457268,0.4679168132728634,0.4679168132728634,0.4679168132728634,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,270,0,0.6410050065853505,0.4757805541051738,STABLE,1.5743598034676525,1.1720122970119249,1.1827212735685688,1.1934302501252128,False,False,3155.8490899813155,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,271,0,0.25747347539074,0.4805035278352355,STABLE,0.8001198210790204,0.4000599105395102,0.4000599105395102,0.4000599105395102,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,272,0,0.5672299164577157,0.4857057017172788,STABLE,1.0328832905887295,0.5164416452943648,0.5164416452943648,0.5164416452943648,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,273,0,0.2817605902979377,0.4780965640398267,STABLE,0.9521866262731584,0.4760933131365792,0.4760933131365792,0.4760933131365792,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,276,0,0.8582351273073422,0.4773959760579028,STABLE,2.1287246666923254,1.9367564038939664,1.9610330702148997,1.9853097365358323,False,False,1171.6067106057767,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,277,0,0.5923439412213781,0.4693533038135474,STABLE,1.1424365537291692,2.914397300448991,2.990354264419135,3.066311228389279,False,False,284.36127206646887,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,278,0,0.8208825755447655,0.5132174184318216,STABLE,2.164609251534117,2.82900901744682,2.9112560473598745,2.9935030772729285,False,False,269.8813185270919,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,279,0,0.6720379457311286,0.519340557675204,STABLE,1.3476639444876737,3.7749496396887343,3.897672581981831,4.020395524274927,False,False,126.9147580000207,WATCH,RISK_TAKER,4,Behavioral Training
CDE1846,280,0,0.5859452497061477,0.5356031922690198,STABLE,1.1644506570777688,2.7167720290911395,2.823392089449595,2.930012149808051,False,False,215.55601937472875,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,283,0,0.5123801290307255,0.5364815033697647,STABLE,0.9295994083558468,2.300097984413165,2.391770662909177,2.48344334140519,False,False,282.51944345920214,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,284,0,0.6379030512342083,0.5479675787491286,STABLE,1.625003921037829,2.770332930964716,2.865415404797577,2.9604978786304383,False,False,237.76905008789973,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,285,0,0.5440909455951742,0.5436522969639455,STABLE,1.0017022396714572,2.7876235232758866,2.8933698151578104,2.999116107039734,False,False,212.64703411233907,WATCH,RISK_TAKER,2,Passive Friction
CDE1846,286,0,0.2231091599287394,0.5342316324168318,STABLE,0.9203834384864577,1.1136042014451828,1.146241987385081,1.1788797733249794,False,False,1048.0113648907125,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,287,0,0.2423673140224492,0.5311974591467002,STABLE,0.5771464957561312,0.2885732478780656,0.2885732478780656,0.2885732478780656,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,290,0,0.3253022272887446,0.5086472606255141,STABLE,0.9162772626312984,0.4581386313156491,0.4581386313156491,0.4581386313156491,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,291,0,0.2074432074266771,0.5050736700566525,STABLE,0.749169112302805,0.3745845561514025,0.3745845561514025,0.3745845561514025,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,292,0,0.2780436170595066,0.4844175058139233,STABLE,0.4614515719385503,0.2307257859692751,0.2307257859692751,0.2307257859692751,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,293,0,0.5841170521303676,0.5060143959448112,STABLE,1.0520426082748895,0.5260213041374447,0.5260213041374447,0.5260213041374447,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,294,0,0.3046435634021557,0.4664721413801549,STABLE,0.5079417657579266,0.2539708828789633,0.2539708828789633,0.2539708828789633,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,297,0,0.4397782367044854,0.4555745910575197,STABLE,1.0278622227553005,0.5139311113776501,0.5139311113776501,0.5139311113776501,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,298,0,0.3520844768427902,0.4220890125788072,STABLE,0.6415031874012285,0.3207515937006142,0.3207515937006142,0.3207515937006142,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,299,0,0.6498657449403399,0.4205052839508937,STABLE,1.4456732321620966,0.7228366160810483,0.7228366160810483,0.7228366160810483,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,300,0,0.3886504247053243,0.4064127964508349,STABLE,1.342556772331263,0.6712783861656315,0.6712783861656315,0.6712783861656315,False,False,,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,301,0,0.4774530958939494,0.4039180083696366,STABLE,1.233489210779685,1.4903307759477336,1.5146406155961143,1.5389504552444957,False,False,1298.5558533072524,NORMAL,RISK_TAKER,1,Standard Monitoring
CDE1846,304,0,0.4582541754515307,0.3910859458137311,STABLE,1.461996315462374,2.756119314665889,2.823240171528993,2.890361028392097,False,False,338.30266564759484,WATCH,RISK_TAKER,2,Passive Friction
